Microseconds	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Acceleration X	Acceleration Y	Acceleration Z	G Force	Angular Velocity X	Angular Velocity Y	Angular Velocity Z	Roll	Pitch	Heading	Velocity North	Velocity East	Velocity Down	Latitude	Longitude
100796	0.3467268	-0.400465	-9.680093	-1.500226766	-0.364663648	0.130676944	-0.013129307	-0.06576952	0.105714664	0.98952436	-1.5049051421	-0.364014818	0.131827489	2.6685488374	2.6560866261	8.3511581581	11.910646	1.7478997	0.13869345	19.0382425727	-98.3157878484
150248	0.30092236	-0.36789626	-9.512773	-2.028381161	0.307546134	0.051692968	-0.059068233	-0.04835051	0.27372536	0.97212356	-2.0330587784	0.3081940345	0.0528428589	2.5690766944	2.6710565793	8.3540122665	11.889886	1.7370298	0.14582862	19.0382476971	-98.3157871279
200834	0.31483522	-0.24957119	-9.902749	-1.877815864	0.523775523	-0.018618286	-0.048567005	0.053066663	-0.11566921	1.0113335	-1.8824972757	0.5244208999	-0.0174682467	2.4723974917	2.6978023859	8.3546376083	11.878196	1.7423362	0.13226183	19.0382531137	-98.3157862853
250311	0.28597185	-0.23183045	-9.940667	-1.806570768	0.614002512	-0.084119424	-0.08239108	0.054623287	-0.15314324	1.015012	-1.8112532421	0.6146458396	-0.0829695522	2.3835154811	2.7280634631	8.3519893163	11.882546	1.7475406	0.109040886	19.0382584621	-98.3157854697
300792	0.27756757	-0.18216288	-10.004687	-1.214104829	0.54140648	-0.126158641	-0.09635756	0.0908399	-0.21690305	1.0213333	-1.2187907186	0.5420527677	-0.1250089207	2.3204436929	2.7566528136	8.3470776513	11.880229	1.7555535	0.10196681	19.0382639836	-98.3157846099
350260	0.37509957	-0.18693839	-10.164889	-0.417132782	0.373342428	-0.098751482	-0.003347198	0.07935491	-0.37702048	1.038075	-0.421820037	0.3739882982	-0.097601136	2.2995880898	2.7751523051	8.3436437358	11.868016	1.7641675	0.09474968	19.0382691701	-98.3157837756
400734	0.2850906	-0.2500803	-9.687929	-0.535414545	0.363532113	-0.034580214	-0.09600932	0.013306796	0.099945985	0.9893428	-0.5401030902	0.364175593	-0.0334322558	2.2717335159	2.7935525311	8.3416954623	11.853118	1.750477	0.10120711	19.0382745664	-98.315783064
450199	0.30975336	-0.4007538	-9.9882555	-1.124870912	-0.088169242	-0.060729361	-0.072676346	-0.14600794	-0.20011471	1.0207182	-1.1295595336	-0.0875274607	-0.0595834778	2.2162230506	2.7893855086	8.3378280574	11.860367	1.7354982	0.07726294	19.0382799106	-98.3157823447
500763	0.31112656	-0.22111073	-9.735206	-0.988162399	-0.066761864	-0.061491254	-0.07097964	0.025369938	0.053231016	0.9941583	-0.9928507929	-0.0661164399	-0.0603463245	2.1655629304	2.7867660552	8.3348834869	11.866545	1.7401813	0.08109402	19.0382854691	-98.3157814943
550223	0.269794	-0.21467392	-9.749942	-0.655085416	-0.127840328	-0.139925352	-0.110822394	0.024852807	0.03882015	0.9954701	-0.6597737342	-0.1271951883	-0.1387757172	2.1329118941	2.780785238	8.3291200215	11.843795	1.7516046	0.073719025	19.0382905889	-98.3157806119
600773	0.34601957	-0.24400288	-9.950906	-0.510583809	-0.206866509	-0.160667242	-0.03369273	-0.009785538	-0.1619175	1.0163597	-0.5152741762	-0.2062255902	-0.1595141541	2.1057236431	2.7701774988	8.3210045425	11.837908	1.7539532	0.059836842	19.0382960253	-98.3157797636
650229	0.314342	-0.2960684	-9.663258	0.298179668	0.111490582	-0.225636438	-0.064607225	-0.06351707	0.12583795	0.98715365	0.2934888839	0.1121300583	-0.2244816423	2.1195940877	2.7760681575	8.3110136454	11.866415	1.7618237	0.08900723	19.0383015325	-98.3157788722
700826	0.3089531	-0.23433605	-9.792217	0.204772524	0.128759235	-0.19575842	-0.07074165	0.0014213662	-0.0031738468	0.9999943	0.2000841687	0.1294036731	-0.1945994699	2.1300359291	2.7836642386	8.3022946812	11.892274	1.7736777	0.11897628	19.0383072577	-98.3157779346
750211	0.3264996	-0.346059	-10.02526	0.282835136	-0.055058496	-0.142399237	-0.05376086	-0.10804555	-0.23619473	1.0242558	0.278146856	-0.0544131337	-0.141229899	2.1433807527	2.7812372447	8.2990532252	11.920081	1.8083919	0.15552847	19.0383127858	-98.31577678
800773	0.33797267	-0.2895505	-9.731366	0.159327235	-0.069979415	-0.222722299	-0.04054257	-0.0493954	0.057816	0.9941252	0.1546433091	-0.0693535558	-0.2215396332	2.151707664	2.7752995336	8.2908108565	11.940474	1.8368145	0.18669142	19.03831847	-98.3157756524
850273	0.24909732	-0.1918855	-9.658796	0.244905236	-0.448250251	-0.13090159	-0.12762946	0.051177643	0.1304067	0.9859909	0.2402222686	-0.4476279827	-0.1297106237	2.1631691768	2.7536062457	8.2862027556	11.925728	1.8594137	0.20077336	19.0383236979	-98.3157746342
900739	0.3702176	-0.30107453	-9.807006	-0.379069959	-0.521321322	-0.325055115	-0.002523649	-0.05929065	-0.017566495	1.0020206	-0.3837458685	-0.5207266404	-0.3238550512	2.1442360442	2.7238994762	8.2688249329	11.920993	1.850349	0.18626043	19.0383291672	-98.315773809
950177	0.23026924	-0.27929193	-9.661114	0.095871485	-0.658046835	-0.27346423	-0.1359589	-0.039105635	0.12867722	0.98649645	0.0911975775	-0.6574584519	-0.2722619081	2.1480152638	2.6922095234	8.2539679054	11.915368	1.8379676	0.19317321	19.0383344636	-98.3157730519
727	0.2785582	-0.32569286	-9.958513	0.641958248	-0.868576867	-0.23608915	-0.08164682	-0.08246138	-0.16854566	1.0171559	0.6372907246	-0.8679961492	-0.2348810986	2.1812655353	2.6473543051	8.2418338467	11.914075	1.8438846	0.18630777	19.0383399927	-98.3157720899
50156	0.20900345	-0.14759037	-9.477142	0.738778305	-0.39738439	-0.257039257	-0.14533663	0.102640316	0.31283873	0.9672089	0.7341126024	-0.3968047727	-0.2558268413	2.2166313442	2.6284061461	8.2288000244	11.922561	1.8458775	0.21268967	19.038345405	-98.3157712649
100773	0.18986504	-0.50105816	-9.383632	-0.236000832	-0.342001498	-0.309834968	-0.1613674	-0.24943596	0.40648213	0.959345	-0.2406638973	-0.3414333019	-0.3086206557	2.2041135806	2.6100654186	8.2124112131	11.942374	1.8289319	0.24729969	19.0383511213	-98.3157704167
150191	0.10645465	-0.33288625	-9.955195	-0.230805942	0.186404154	-0.210101836	-0.2442496	-0.08403424	-0.16492403	1.0163335	-0.2354684759	0.1869690671	-0.2088875426	2.1921238665	2.6196137195	8.202363246	11.955508	1.8196673	0.25101236	19.0383566244	-98.3157696206
200732	0.057014726	-0.2862229	-9.901811	0.129607165	0.008196802	-0.110071876	-0.2934888	-0.0375943	-0.11152026	1.0105962	0.1249479233	0.0087344785	-0.1088613859	2.1988060683	2.6165158492	8.1953885603	11.94771	1.7966255	0.24520451	19.0383622021	-98.3157689311
250212	0.18259053	-0.19196154	-9.980535	0.317160498	0.438506682	-0.176294411	-0.16965286	0.057996158	-0.19037734	1.0185419	0.3125015313	0.4390387542	-0.1750869475	2.213758263	2.6383463481	8.1871164424	11.927386	1.7870824	0.23831601	19.0383674055	-98.3157682182
300730	0.1854333	-0.33185044	-9.679772	0.501413863	0.467767516	-0.202116776	-0.17017233	-0.078604706	0.110099345	0.98848283	0.4967497166	0.4682823988	-0.2009120255	2.2374107528	2.6603438071	8.1779366681	11.90203	1.7769575	0.23907317	19.0383727643	-98.3157674193
350196	0.32005575	-0.29278675	-9.933678	0.882265249	0.891869254	-0.07242365	-0.042449266	-0.033419773	-0.14439018	1.0146441	0.8775996228	0.8923810629	-0.0712230261	2.2803249831	2.7041778362	8.1757109371	11.884079	1.7645328	0.22274797	19.0383779119	-98.3157667117
400701	0.14555156	-0.21277098	-9.770991	0.952182481	0.970587791	-0.105872429	-0.22518083	0.05435509	0.017583268	0.9971705	0.9475117695	0.9711071893	-0.104673019	2.3276921932	2.7549039816	8.1737371642	11.826908	1.7717944	0.2151145	19.0383830204	-98.3157658256
450249	0.34142202	-0.363033	-10.102707	1.227087273	0.688551674	-0.044190171	-0.037059143	-0.08755128	-0.3148766	1.0322692	1.2224151964	0.6890724378	-0.0429940771	2.3875369447	2.7887313283	8.1717457846	11.7944975	1.7449596	0.17224236	19.0383879992	-98.3157652201
500683	0.21305963	-0.14065179	-9.767728	1.31155721	0.424127654	0.002650727	-0.17099805	0.14515324	0.0192838	0.99681944	1.3068827799	0.4246720205	0.0038380416	2.4539480883	2.8135595212	8.1718793528	11.756285	1.7331884	0.14287423	19.0383931867	-98.31576455
550125	0.35390964	-0.30585158	-10.134451	1.11666573	0.215441602	0.026340257	-0.032982998	-0.00971418	-0.3480789	1.0353081	1.1119908451	0.215991186	0.0275243461	2.5085261568	2.8240734591	8.1737371642	11.755413	1.7313863	0.113984026	19.0383983941	-98.3157637767
600674	0.25348467	-0.33071145	-9.566511	1.336688359	0.017300447	0.033293899	-0.13423482	-0.024035132	0.21934721	0.9772029	1.3320078584	0.0178822368	0.0344732264	2.5755380534	2.8293014377	8.1741409043	11.73861	1.7096653	0.12951154	19.0384037098	-98.3157631256
650122	0.2208736	-0.32383943	-9.787888	1.008710189	-0.108288542	0.000234	-0.16666086	-0.0074030594	-0.0024539598	0.9995916	1.00402946	-0.1076999691	0.0014080767	2.6246996301	2.8240333887	8.1722478794	11.70929	1.6840707	0.13072874	19.038408727	-98.3157625401
700744	0.45977044	-0.4175808	-9.623525	-0.157903197	-0.186603254	-0.086785788	0.072309054	-0.097899586	0.16175455	0.9844538	-0.1625881756	-0.1859921603	-0.085613841	2.6153222357	2.8179226461	8.1683932242	11.692453	1.6868117	0.12946932	19.0384139387	-98.3157616583
750211	0.4084293	-0.42824468	-9.853435	-0.184798452	-0.140816274	-0.037661974	0.02181833	-0.11045888	-0.06807514	1.0076085	-0.1894842843	-0.1402015761	-0.0364846863	2.6059569839	2.8111343487	8.167670742	11.69739	1.6964571	0.103265	19.0384191381	-98.3157607442
800734	0.31002936	-0.31386855	-10.035101	0.356347969	-0.375924505	0.031238058	-0.074813046	0.0049458123	-0.24974245	1.025053	0.3516615102	-0.3752789383	0.0324157339	2.623908846	2.7962208584	8.1677612041	11.693176	1.6883408	0.08364373	19.0384245239	-98.3157599977
850157	0.22389895	-0.25915596	-9.65498	1.083888411	-0.740330124	0.110987633	-0.15587312	0.06638679	0.13030326	0.9857963	1.079202522	-0.7396779924	0.1121641428	2.6769545236	2.759767987	8.1701186818	11.695783	1.67525	0.09056317	19.0384297822	-98.3157593367
900700	0.46115455	-0.3870354	-9.5515585	-0.696725741	-0.809083415	0.00206719	0.087264106	-0.059961706	0.23391402	0.9769879	-0.7014139825	-0.8084187617	0.0032389691	2.6403738518	2.7202973862	8.1672979655	11.699865	1.6609753	0.096124604	19.0384351596	-98.3157586218
950151	0.39613685	-0.45100063	-9.533644	-0.93520392	-0.809598108	0.1066012	0.029321153	-0.13147229	0.2525021	0.9751783	-0.9398917828	-0.8089321642	0.1077737257	2.5944786233	2.6804625087	8.1703014273	11.695625	1.6491528	0.10637293	19.0384402772	-98.3157578919
678	0.29965127	-0.22702628	-9.791902	-0.249271548	-0.307430894	0.052696598	-0.06249378	0.08654851	-0.005264731	0.99990034	-0.2539612321	-0.3067565263	0.0538690522	2.5810850777	2.6659843291	8.1716820362	11.689152	1.6471373	0.108070195	19.0384456405	-98.315757141
50154	0.23345478	-0.18506832	-9.407846	0.149468805	0.128492146	-0.063435429	-0.1280072	0.12936915	0.37878317	0.96038646	0.1447785617	0.1291682782	-0.0622614479	2.5880776736	2.6724329384	8.1709486257	11.685052	1.6763618	0.1221985	19.0384508417	-98.315756147
100656	0.49961913	-0.42827633	-9.605679	-1.001017878	0.584357404	-0.25782249	0.13527364	-0.11848502	0.18104331	0.98295665	-1.005714923	0.5850361347	-0.2566438837	2.5348917494	2.703401016	8.159109024	11.708489	1.6737894	0.14260565	19.0384563677	-98.3157552986
150094	0.3223526	-0.46108598	-9.905468	-0.409062724	0.583842749	-0.002225359	-0.04704672	-0.15774384	-0.11867336	1.0126902	-0.4137611348	0.5845211764	-0.0010500185	2.5146658897	2.7320189015	8.1597452941	11.702181	1.6593395	0.14377137	19.038461521	-98.3157545706
200648	0.32869753	-0.24693409	-10.103122	-0.098679528	0.726777055	-0.042802135	-0.047093313	0.05424369	-0.31653112	1.0317792	-0.1033747613	0.727452485	-0.0416257484	2.5103062558	2.7687504446	8.1607482694	11.695696	1.6790442	0.12498761	19.0384668987	-98.3157536047
250102	0.37213704	-0.3029762	-9.713673	0.116731936	0.924994685	-0.048923777	-0.010649215	-0.0016264934	0.072568074	0.99257064	0.1120365795	0.9256695076	-0.0477492596	2.5157678269	2.8141712026	8.1596864026	11.689577	1.6698217	0.12495172	19.0384720389	-98.3157528904
300691	0.41960433	-0.30282104	-10.296604	0.342414876	0.439933509	-0.004326839	0.030496612	-9.2103786E-05	-0.5107593	1.0521257	0.3377192347	0.4406064723	-0.0031581194	2.5331168109	2.8363808529	8.1600288228	11.697051	1.6671016	0.09300443	19.0384774993	-98.3157521049
350192	0.343587	-0.23654455	-9.929746	1.158670938	0.445064347	0.014150673	-0.048701014	0.07259309	-0.14435837	1.0141585	1.1539749555	0.4457376519	0.0153158858	2.5897402934	2.8581670314	8.1613511474	11.688179	1.665862	0.08227468	19.0384826415	-98.3157513586
400687	0.38785762	-0.31751633	-9.965484	0.961298127	0.188694809	-0.057641285	-0.00681379	0.0009476788	-0.18064836	1.0183415	0.9566003228	0.1893681331	-0.0564747172	2.6380849795	2.8678227939	8.1603639574	11.684281	1.6823175	0.067576654	19.0384880129	-98.3157503959
450113	0.4194664	-0.33437777	-9.95561	1.032341581	-0.154265476	0.015981956	0.024842491	-0.007234548	-0.17116006	1.017575	1.0276432453	-0.1535912512	0.0171508469	2.6884753831	2.8602613191	8.1615083936	11.712148	1.6928449	0.07488445	19.0384934664	-98.3157495058
500675	0.29459062	-0.2696543	-9.521821	1.491028171	0.347790842	0.026745242	-0.10003199	0.06842581	0.26218376	0.97254384	1.4863317328	0.3484696489	0.027916067	2.7647898456	2.8783170001	8.1642028273	11.729095	1.701889	0.11079847	19.0384991021	-98.3157486087
550108	0.39095977	-0.3438152	-9.732146	1.031554212	0.633582767	-0.034400205	-0.009043927	0.0062197945	0.05103695	0.9947314	1.0268573941	0.6342635848	-0.0332292806	2.8151174115	2.909433217	8.1650685917	11.72509	1.7113569	0.11260707	19.0385043196	-98.3157477167
600657	0.35475203	-0.4230931	-9.821902	-0.30889614	0.770740403	-0.094035768	-0.05004391	-0.07091627	-0.03906899	1.0041062	-0.3135916674	0.7714025514	-0.0928631191	2.7993427102	2.9463226134	8.1632004591	11.71262	1.7147512	0.10595368	19.0385096886	-98.3157468075
650121	0.43327203	-0.49993047	-9.873032	0.434420636	1.038733499	0.115702674	0.020591546	-0.14876184	-0.09056475	1.0101689	0.4297244632	1.0393917019	0.1168746871	2.820843235	2.9969072979	8.1722144874	11.709855	1.7146385	0.09510569	19.0385148836	-98.3157459423
700606	0.29289183	-0.23168723	-10.158678	0.531041213	0.820673032	0.064193552	-0.12786776	0.12544286	-0.37696323	1.037233	0.5263505043	0.8213333592	0.0653628708	2.8494086039	3.0385990762	8.1771188668	11.7011	1.7131174	0.06418374	19.0385203232	-98.3157451709
750063	0.3480254	-0.40690333	-9.841237	0.193526921	-0.037780463	-0.015413269	-0.076728344	-0.04709907	-0.059892945	1.0059583	0.1888368772	-0.0371198915	-0.0142516605	2.8585810926	3.0368271733	8.1743788985	11.686906	1.6853051	0.058737174	19.0385254633	-98.3157445903
800609	0.49061918	-0.5168176	-9.988404	-0.223290571	-0.051044674	0.194360072	0.06519407	-0.15713954	-0.2071148	1.0223377	-0.2279821902	-0.050385983	0.1955179216	2.8470684293	3.0334952553	8.1839259851	11.685342	1.6739188	0.03845031	19.0385308523	-98.3157438049
850088	0.3098613	-0.33406165	-9.771228	-0.023117131	-0.568349869	0.23199616	-0.11165733	0.023825208	0.010356358	0.9982933	-0.0278084867	-0.5676912108	0.2331556221	2.8462409139	3.0051435954	8.1942750877	11.681452	1.6782804	0.047144815	19.0385360814	-98.3157429804
900707	0.34811875	-0.21217732	-9.748877	0.181595814	-0.706866978	0.125094004	-0.0676372	0.14692514	0.032987837	0.99567395	0.1769033035	-0.7061995925	0.1262580105	2.8551462664	2.9699672105	8.1995832072	11.692067	1.6946874	0.060259856	19.038541634	-98.3157420696
950110	0.36095467	-0.33976886	-9.722898	0.15083435	-0.788413213	0.029825529	-0.048366122	0.02034299	0.059261262	0.99362767	0.1461422469	-0.787743779	0.0309932735	2.8622888229	2.931340214	8.199278429	11.685338	1.6951089	0.061501004	19.0385468193	-98.3157412727
650	0.4074974	-0.30087283	-9.446868	0.437059517	-0.670929786	0.190617337	0.0041999994	0.06370012	0.33535856	0.9656004	0.4323671013	-0.6702671056	0.1917851473	2.8843992077	2.8956966441	8.2064844303	11.693941	1.6889603	0.07284868	19.038552314	-98.3157405185
50077	0.3566203	-0.38380912	-9.665413	-0.655435805	-0.97775782	0.024814703	-0.038784254	-0.02211092	0.11735161	0.98798776	-0.6601279175	-0.9770962027	0.0259856421	2.8520134863	2.847812161	8.2063223272	11.699958	1.6988775	0.085153565	19.038557595	-98.3157396215
100632	0.3876173	-0.44827282	-9.758859	0.031234465	-0.968168083	0.201987667	0.0003083734	-0.08877625	0.024418045	0.99800974	0.0265448353	-0.9675060859	0.2031629144	2.854027026	2.7980616702	8.2134937222	11.690737	1.684571	0.07787196	19.0385629464	-98.3157388796
150033	0.31801996	-0.251198	-9.511248	-0.094382163	-1.109260211	0.139742815	-0.059772156	0.108481914	0.27249327	0.9714958	-0.0990703287	-1.1085978348	0.1409205673	2.8493733905	2.7434641736	8.2175535867	11.690824	1.687796	0.09980995	19.0385681886	-98.3157380951
200614	0.22282636	-0.37527066	-9.668943	-0.348284854	-0.709677221	0.109831813	-0.14711373	-0.017816816	0.115305394	0.98775595	-0.3529726409	-0.7090127197	0.1110137872	2.8314294211	2.7072684209	8.2218162318	11.690016	1.6908394	0.11136529	19.0385736688	-98.3157372215
250108	0.3763992	-0.3865049	-9.069253	-1.302617858	-0.05927028	0.180592858	0.008425252	-0.035115726	0.7153898	0.9274723	-1.3073056445	-0.058605831	0.1817785787	2.7678066643	2.7039547167	8.232068194	11.675417	1.7023404	0.13909195	19.0385787371	-98.3157362964
300564	0.23151577	-0.4273687	-9.558017	-1.980510946	0.57771846	0.094137585	-0.13788816	-0.090198174	0.22719924	0.97679377	-1.9851970626	0.5783754481	0.0953274988	2.6672040491	2.7323075909	8.2381680083	11.667788	1.6934518	0.13225172	19.0385841319	-98.3157354905
350047	0.2511181	-0.37222746	-9.8518095	-2.94788445	0.406057592	0.120925179	-0.122677416	-0.05653489	-0.06584858	1.0064588	-2.9525705669	0.4067109756	0.1221101125	2.5228334299	2.7519560719	8.2433462024	11.658022	1.6698679	0.121787004	19.0385892971	-98.3157348758
400592	0.30618367	-0.238837	-10.353886	-2.260738126	0.055809144	-0.024190675	-0.07000035	0.053304896	-0.5670005	1.0571977	-2.2654236353	0.0564627643	-0.0230095199	2.4074688028	2.7552913292	8.2414580345	11.652802	1.6646672	0.09966423	19.0385947035	-98.3157341338
450090	-0.011420941	-0.07569726	-9.645953	-1.502658465	0.17155149	0.070425981	-0.38827056	0.20151742	0.14153498	0.98380935	-1.5073433678	0.1722040195	0.0716052131	2.3337789543	2.7635777147	8.2442022527	11.62949	1.6593586	0.10761313	19.0385998578	-98.3157334571
500631	0.0641595	-0.50209254	-10.3986025	-1.909331723	0.313175083	0.013949856	-0.31502083	-0.24098162	-0.6105927	1.0623735	-1.9140219379	0.3138142746	0.0151248183	2.2349503669	2.778101429	8.2450789455	11.619921	1.6423988	0.06962129	19.0386052933	-98.3157326813
550089	0.010108937	-0.05197053	-9.480433	-1.109987627	0.640504405	0.148587787	-0.3713987	0.19702436	0.30792448	0.9669109	-1.1146792076	0.6411404469	0.1497586329	2.1807270129	2.8092146102	8.2523881586	11.598713	1.6366532	0.085689165	19.0386104414	-98.3157320191
600612	0.10392927	-0.12238188	-9.982234	-1.090910149	1.060374726	-0.096369397	-0.2854504	0.11671192	-0.19389233	1.0183699	-1.0956062079	1.061009023	-0.0952071167	2.1238215195	2.86345208	8.247876591	11.589357	1.6254693	0.07591383	19.0386158663	-98.3157313544
650002	0.20107359	-0.072630055	-10.268562	0.990633486	0.745265391	-0.017346278	-0.19736129	0.16487132	-0.4806227	1.0476807	0.9859356817	0.7458989286	-0.0161907986	2.1721531523	2.9000060381	8.2479172685	11.572074	1.6287739	0.046746027	19.0386209795	-98.3157306251
700549	0.33347338	-0.27804774	-9.766998	0.593882482	0.309402428	0.044059919	-0.07073284	-0.033693638	0.020377869	0.9977212	0.5891787203	0.3100334045	0.0452108577	2.2011555016	2.9153065726	8.2507847337	11.563863	1.6280748	0.048343424	19.0386262971	-98.3157298149
750012	-0.042900406	-0.007540059	-10.157865	1.241234037	0.228172392	0.08512258	-0.44822502	0.24584675	-0.3708741	1.0358618	1.2365289475	0.2288038619	0.0862724704	2.261987443	2.9263432476	8.2554820825	11.54471	1.6409613	0.04054594	19.0386314847	-98.315729017
800561	0.30197495	-0.40677214	-10.291775	0.980883694	-0.633825163	0.171920149	-0.10140253	-0.1439689	-0.5050529	1.0516093	0.9761764039	-0.6331865398	0.1730681333	2.3115612596	2.8945852965	8.2622703798	11.53271	1.6261623	0.013248036	19.038636779	-98.315728287
850061	0.009075265	-0.17901209	-9.225384	1.036362741	-0.808132273	0.248812635	-0.38546854	0.09054287	0.56149447	0.94125307	1.031656285	-0.8074907666	0.2499623081	2.362645914	2.8545518881	8.2727888712	11.509209	1.6266692	0.025018588	19.0386418571	-98.3157275331
900562	0.2226884	-0.37916696	-9.6621065	0.326026179	-1.068411734	0.26401307	-0.16576637	-0.102631904	0.12472813	0.98710215	0.3213205197	-1.0677662809	0.2651630459	2.3795869081	2.7999817123	8.2835635705	11.48219	1.6136769	0.016120091	19.0386470161	-98.3157268028
950036	0.069213614	-0.3963069	-9.449667	-0.475234848	-0.400100073	0.188076772	-0.31328523	-0.120903865	0.3374846	0.9651817	-0.4799396724	-0.3994538616	0.189227545	2.3564765836	2.7800433276	8.2916584071	11.469581	1.6038235	0.030778512	19.0386521268	-98.3157260631
647	0.040306672	-0.17578971	-9.798164	-0.709861029	-0.241542962	0.173101411	-0.33941206	0.095250346	-0.010693045	0.99966383	-0.7145640698	-0.2408884397	0.1742552771	2.3207909701	2.7685443247	8.3009347147	11.453734	1.619878	0.034493774	19.038657447	-98.3157251612
50005	0.15875208	-0.29570794	-9.613791	-0.640880672	0.137789941	0.14023991	-0.22052315	-0.03029286	0.17394769	0.98157936	-0.645583485	0.1384458664	0.1413945445	2.2894879096	2.7750472719	8.3070151009	11.444779	1.6064442	0.058891863	19.0386625432	-98.3157245006
100615	0.04849456	-0.25451988	-9.731784	-0.328885941	0.415799036	0.072242503	-0.3331705	0.0067262696	0.056023784	0.9931905	-0.3335888296	0.4164597425	0.0733905249	2.2727071973	2.7968507536	8.3106924747	11.432087	1.597145	0.057836924	19.0386678646	-98.3157237899
